Node name	K-shell	R-shell	K-Coreness	Hierarchical closeness	Closeness	Betweeness	Page rank in	Total degree	Katz	Page rank out	Epidemic SIR	Rumor spreading	Taxi passenger ranking	UW_ModuleID	Robustness	Sum Outside Loyality	Average Outside Loyality
hsa:5290	7	13	445	34.1788888888889	0.178888888888889	6.500001	0.73315	8	0.1145427	1.504053	0.1367105	0.08592105	45.55031	6	1	-12.5659765646351	-0.167546354195135
hsa:5291	7	13	445	34.1788888888889	0.178888888888889	6.500001	0.73315	8	0.1145427	1.504053	0.1407895	0.06263158	45.55031	6	1	-12.5659765646351	-0.167546354195135
hsa:1147	5	3	177	6.04222222222222	0.0422222222222222	3	0.805	6	0.1170927	0.3551631	0.03473684	0.06118421	1.456343	1	1	-39.665053622787	-0.52886738163716
hsa:8517	5	3	177	6.04222222222222	0.0422222222222222	3	0.805	6	0.1170927	0.3551631	0.03131579	0.05894737	1.456343	1	1	-39.665053622787	-0.52886738163716
hsa:51426	1	1	19	1	0	0	0.7334833	1	0.114543	0.15	0.01315789	0.03381579	106.6836	0	1	-40.6544723720721	-0.542059631627628
hsa:578	1	1	19	1	0	0	0.7334833	1	0.114543	0.15	0.01315789	0.04921053	106.6836	0	1	-40.6544723720721	-0.542059631627628
hsa:581	1	1	19	1	0	0	0.7334833	1	0.114543	0.15	0.01315789	0.05342105	106.6836	0	1	-40.6544723720721	-0.542059631627628
hsa:4616	3	3	37	3.02666666666667	0.0266666666666667	0	0.7334833	3	0.114543	0.3461538	0.02184211	0.04342105	106.6836	0	1	-39.9726541902655	-0.532968722536873
hsa:1026	3	11	43	18.0771111111111	0.0771111111111111	41	0.7669666	3	0.114543	0.7012889	0.03236842	0.05486842	76.81393	0	1	-34.809214333644	-0.46412285778192
hsa:673	5	3	221	7.04666666666667	0.0466666666666667	24	0.95641	7	0.1171809	0.4469109	0.04644737	0.06578948	2.647954	3	1	-39.023305897893	-0.520310745305239
hsa:1399	7	13	509	34.2169947089947	0.216994708994709	118	0.7	10	0.1132454	3.264974	0.1706579	0.09973684	37.89297	6	0	-11.0632124278175	-0.147509499037567
hsa:7040	3	7	28	7.05444444444444	0.0544444444444445	0	0.7	3	0.1132454	1.035168	0.03144737	0.03973684	76	4	0	-35.1574214497849	-0.468765619330466
